CustomerID,Country,FirstPurchaseDate,LastPurchaseDate,Recency,Frequency,Monetary,AverageOrderValue,UnitsPurchased,TenureDays,Cluster,Segment,SegmentOrder
15263,United Kingdom,2011-08-25 10:26:00,2011-08-25 10:26:00,107,1,156.51,156.51,89,0,3,At Risk,4
15264,United Kingdom,2011-10-06 13:49:00,2011-10-06 13:49:00,65,1,393.74,393.74,265,0,3,At Risk,4
15265,United Kingdom,2011-04-18 12:16:00,2011-07-11 14:46:00,152,2,1506.12,753.06,612,84,0,Loyal Customers,2
15266,United Kingdom,2011-01-05 13:40:00,2011-01-05 13:40:00,339,1,119.3,119.3,18,0,3,At Risk,4
15267,United Kingdom,2011-06-10 10:24:00,2011-11-17 15:59:00,23,5,1717.36,343.47,944,160,0,Loyal Customers,2
15269,United Kingdom,2011-11-16 09:32:00,2011-11-16 09:32:00,24,1,408.8,408.8,26,0,1,Potential Loyalists,3
15270,United Kingdom,2011-02-02 13:25:00,2011-11-24 09:24:00,16,7,2379.49,339.93,1521,295,2,Champions,1
15271,United Kingdom,2010-12-09 13:47:00,2011-12-02 14:11:00,8,15,2493.34,166.22,1251,358,2,Champions,1
15272,United Kingdom,2011-09-14 16:36:00,2011-10-13 12:59:00,58,2,721.94,360.97,310,29,0,Loyal Customers,2
15274,United Kingdom,2011-11-21 14:17:00,2011-12-05 16:57:00,5,2,716.57,358.28,619,14,1,Potential Loyalists,3
15275,United Kingdom,2011-11-02 11:20:00,2011-11-02 11:20:00,38,1,615.14,615.14,498,0,1,Potential Loyalists,3
15276,United Kingdom,2011-10-04 16:39:00,2011-10-04 16:39:00,67,1,128.63,128.63,61,0,3,At Risk,4
15277,United Kingdom,2011-10-24 10:08:00,2011-10-24 10:08:00,47,1,255.9,255.9,205,0,3,At Risk,4
15279,United Kingdom,2010-12-20 10:48:00,2010-12-20 10:48:00,355,1,290.51,290.51,189,0,3,At Risk,4
15280,United Kingdom,2011-06-20 17:14:00,2011-06-20 17:14:00,173,1,113.12,113.12,154,0,3,At Risk,4
15281,United Kingdom,2011-01-10 15:51:00,2011-10-12 09:10:00,59,9,2332.15,259.13,1211,275,0,Loyal Customers,2
15286,United Kingdom,2011-10-21 11:08:00,2011-10-21 11:08:00,50,1,240.55,240.55,55,0,3,At Risk,4
15287,United Kingdom,2011-09-30 12:30:00,2011-11-17 15:34:00,23,2,486.69,243.34,433,48,1,Potential Loyalists,3
15288,United Kingdom,2010-12-09 13:59:00,2011-10-27 16:58:00,44,5,2306.52,461.3,775,322,0,Loyal Customers,2
15289,United Kingdom,2011-04-04 12:44:00,2011-11-10 13:49:00,30,3,939.78,313.26,1008,220,0,Loyal Customers,2
15290,United Kingdom,2010-12-15 16:03:00,2011-12-05 11:39:00,5,18,7943.22,441.29,4501,355,2,Champions,1
15291,United Kingdom,2010-12-01 09:32:00,2011-11-14 11:02:00,26,15,4668.3,311.22,2103,348,2,Champions,1
15292,United Kingdom,2011-05-22 15:00:00,2011-05-22 15:00:00,202,1,178.39,178.39,55,0,3,At Risk,4
15296,United Kingdom,2011-01-17 11:57:00,2011-10-20 11:47:00,51,6,3672.86,612.14,1766,276,0,Loyal Customers,2
15297,United Kingdom,2011-10-07 09:42:00,2011-11-29 16:32:00,11,3,641.94,213.98,292,53,1,Potential Loyalists,3
15298,United Kingdom,2010-12-08 13:55:00,2011-12-07 17:17:00,3,12,4799.9,399.99,3116,364,2,Champions,1
15299,United Kingdom,2010-12-02 16:48:00,2011-10-03 14:19:00,68,7,4507.01,643.86,2948,305,0,Loyal Customers,2
15300,United Kingdom,2011-10-06 17:08:00,2011-10-06 17:08:00,65,1,496.44,496.44,292,0,3,At Risk,4
15301,United Kingdom,2010-12-06 12:21:00,2011-10-20 09:57:00,51,12,5049.95,420.83,2751,318,2,Champions,1
15303,United Kingdom,2011-02-22 13:59:00,2011-02-22 13:59:00,291,1,574.02,574.02,248,0,3,At Risk,4
15304,United Kingdom,2010-12-06 11:42:00,2011-10-10 10:23:00,61,8,694.4,86.8,104,308,0,Loyal Customers,2
15306,United Kingdom,2011-07-14 15:22:00,2011-10-06 12:56:00,65,3,1174.35,391.45,810,84,0,Loyal Customers,2
15307,United Kingdom,2011-09-05 11:38:00,2011-09-05 11:38:00,96,1,205.3,205.3,37,0,3,At Risk,4
15308,United Kingdom,2011-03-10 13:08:00,2011-03-10 13:08:00,275,1,310.47,310.47,175,0,3,At Risk,4
15311,United Kingdom,2010-12-01 09:41:00,2011-12-09 12:00:00,1,91,60632.75,666.29,38147,373,2,Champions,1
15312,United Kingdom,2010-12-20 12:51:00,2011-09-25 13:10:00,76,4,924.85,231.21,516,279,0,Loyal Customers,2
15313,United Kingdom,2011-08-21 16:02:00,2011-08-21 16:02:00,111,1,52.0,52.0,25,0,3,At Risk,4
15314,United Kingdom,2011-05-24 14:39:00,2011-05-24 14:39:00,200,1,327.97,327.97,313,0,3,At Risk,4
15315,United Kingdom,2011-08-15 15:17:00,2011-10-06 12:51:00,65,2,570.5,285.25,862,52,3,At Risk,4
15316,United Kingdom,2011-01-17 11:34:00,2011-01-17 11:34:00,327,1,165.0,165.0,100,0,3,At Risk,4
15318,United Kingdom,2011-12-06 11:30:00,2011-12-06 11:30:00,4,1,312.62,312.62,642,0,1,Potential Loyalists,3
15319,United Kingdom,2011-03-01 12:48:00,2011-03-01 12:48:00,284,1,204.5,204.5,175,0,3,At Risk,4
15320,United Kingdom,2011-10-26 13:27:00,2011-10-26 13:27:00,45,1,267.13,267.13,326,0,1,Potential Loyalists,3
15321,United Kingdom,2011-02-21 11:10:00,2011-09-30 09:40:00,71,3,2748.31,916.1,1181,221,0,Loyal Customers,2
15322,United Kingdom,2011-09-15 09:34:00,2011-09-15 09:34:00,86,1,679.68,679.68,416,0,3,At Risk,4
15325,United Kingdom,2011-08-28 11:55:00,2011-08-28 11:55:00,104,1,161.74,161.74,231,0,3,At Risk,4
15326,United Kingdom,2011-01-10 11:38:00,2011-01-10 11:38:00,334,1,311.71,311.71,386,0,3,At Risk,4
15327,United Kingdom,2011-10-18 11:55:00,2011-10-18 11:55:00,53,1,208.75,208.75,116,0,3,At Risk,4
15329,United Kingdom,2011-06-21 10:37:00,2011-10-31 15:36:00,40,3,1049.7,349.9,486,132,0,Loyal Customers,2
15330,United Kingdom,2011-10-10 12:30:00,2011-11-07 17:50:00,33,2,714.96,357.48,1312,28,1,Potential Loyalists,3
15332,Lithuania,2010-12-05 12:00:00,2010-12-08 14:43:00,367,4,1661.06,415.26,652,3,0,Loyal Customers,2
15333,United Kingdom,2011-05-15 13:27:00,2011-05-15 13:27:00,209,1,1028.56,1028.56,344,0,3,At Risk,4
15334,United Kingdom,2011-06-19 13:51:00,2011-07-06 11:22:00,157,3,350.82,116.94,273,17,3,At Risk,4
15335,United Kingdom,2011-10-17 12:50:00,2011-10-17 12:50:00,54,1,170.22,170.22,79,0,3,At Risk,4
15339,United Kingdom,2011-01-25 13:15:00,2011-10-04 12:51:00,67,2,574.07,287.04,416,252,3,At Risk,4
15341,United Kingdom,2011-09-20 09:40:00,2011-09-20 09:40:00,81,1,2020.52,2020.52,812,0,0,Loyal Customers,2
15342,United Kingdom,2011-08-02 10:19:00,2011-08-02 10:19:00,130,1,406.09,406.09,283,0,3,At Risk,4
15343,United Kingdom,2011-09-13 13:55:00,2011-09-13 13:55:00,88,1,364.5,364.5,84,0,3,At Risk,4
15344,United Kingdom,2011-09-26 14:48:00,2011-12-09 10:45:00,1,3,563.94,187.98,116,74,1,Potential Loyalists,3
15345,United Kingdom,2011-10-25 11:28:00,2011-10-25 11:28:00,46,1,393.54,393.54,81,0,1,Potential Loyalists,3
15346,United Kingdom,2011-01-11 11:18:00,2011-01-11 11:18:00,333,1,252.42,252.42,144,0,3,At Risk,4
15347,United Kingdom,2010-12-08 15:25:00,2010-12-08 15:25:00,367,1,201.6,201.6,130,0,3,At Risk,4
15348,United Kingdom,2011-09-28 13:17:00,2011-09-28 13:17:00,73,1,158.04,158.04,84,0,3,At Risk,4
15349,United Kingdom,2011-06-05 15:46:00,2011-07-04 16:06:00,159,2,463.91,231.96,321,29,3,At Risk,4
15350,United Kingdom,2010-12-01 13:33:00,2010-12-01 13:33:00,374,1,115.65,115.65,51,0,3,At Risk,4
15351,United Kingdom,2010-12-05 11:49:00,2011-11-27 12:52:00,13,7,1934.66,276.38,742,357,2,Champions,1
15353,United Kingdom,2010-12-07 11:49:00,2011-03-30 12:15:00,255,2,770.12,385.06,341,113,3,At Risk,4
15355,United Kingdom,2011-10-17 15:22:00,2011-11-10 13:44:00,30,2,277.05,138.52,45,24,1,Potential Loyalists,3
15356,United Kingdom,2010-12-06 14:05:00,2011-11-08 13:11:00,32,10,2718.03,271.8,1643,337,2,Champions,1
15358,United Kingdom,2010-12-09 10:04:00,2011-12-05 09:04:00,5,22,8347.2,379.42,7050,361,2,Champions,1
15360,United Kingdom,2011-10-31 09:35:00,2011-10-31 09:35:00,40,1,427.93,427.93,223,0,1,Potential Loyalists,3
15361,United Kingdom,2010-12-13 09:52:00,2010-12-13 09:52:00,362,1,418.92,418.92,336,0,3,At Risk,4
15363,United Kingdom,2010-12-02 12:28:00,2010-12-02 12:28:00,373,1,326.0,326.0,144,0,3,At Risk,4
15364,United Kingdom,2011-03-30 13:39:00,2011-09-05 09:46:00,96,2,913.19,456.6,493,159,0,Loyal Customers,2
15365,United Kingdom,2011-01-28 13:08:00,2011-11-14 08:29:00,26,7,2314.32,330.62,1084,290,0,Loyal Customers,2
15366,United Kingdom,2010-12-16 15:59:00,2011-09-25 15:01:00,76,2,602.51,301.26,621,283,3,At Risk,4
15367,United Kingdom,2011-03-09 13:53:00,2011-10-13 14:13:00,58,4,1877.59,469.4,1057,218,0,Loyal Customers,2
15368,United Kingdom,2011-11-18 14:42:00,2011-11-18 14:42:00,22,1,446.94,446.94,230,0,1,Potential Loyalists,3
15370,United Kingdom,2011-01-11 11:32:00,2011-10-30 10:58:00,41,7,2386.05,340.86,830,292,0,Loyal Customers,2
15372,United Kingdom,2011-07-25 16:39:00,2011-07-25 16:39:00,138,1,2007.4,2007.4,2924,0,0,Loyal Customers,2
15373,United Kingdom,2010-12-03 14:40:00,2011-12-01 15:05:00,9,12,2415.91,201.33,500,363,2,Champions,1
15374,United Kingdom,2011-08-03 09:59:00,2011-08-03 09:59:00,129,1,168.0,168.0,126,0,3,At Risk,4
15376,United Kingdom,2011-05-01 13:45:00,2011-10-30 15:04:00,41,3,1221.56,407.19,615,182,0,Loyal Customers,2
15379,United Kingdom,2010-12-16 13:02:00,2011-06-23 13:13:00,170,7,3703.29,529.04,2305,189,0,Loyal Customers,2
15380,United Kingdom,2010-12-09 15:01:00,2011-12-01 12:13:00,9,5,1690.26,338.05,376,357,2,Champions,1
15381,United Kingdom,2011-03-16 13:44:00,2011-05-10 11:55:00,214,2,596.85,298.42,171,55,3,At Risk,4
15382,United Kingdom,2011-02-17 12:01:00,2011-11-25 10:58:00,15,6,5955.71,992.62,4012,281,2,Champions,1
15384,United Kingdom,2010-12-15 11:34:00,2011-06-23 10:57:00,170,2,642.41,321.2,596,190,3,At Risk,4
15385,United Kingdom,2011-10-30 15:11:00,2011-10-30 15:11:00,41,1,316.88,316.88,161,0,1,Potential Loyalists,3
15386,United Kingdom,2011-06-06 13:47:00,2011-06-06 13:47:00,187,1,394.14,394.14,446,0,3,At Risk,4
15388,Canada,2011-03-14 13:53:00,2011-03-14 13:53:00,271,1,140.54,140.54,88,0,3,At Risk,4
15389,United Kingdom,2011-06-20 16:18:00,2011-06-20 16:18:00,173,1,500.0,500.0,400,0,3,At Risk,4
15392,United Kingdom,2010-12-14 15:50:00,2011-12-05 11:01:00,5,4,1535.53,383.88,1277,356,2,Champions,1
15393,United Kingdom,2011-03-03 16:58:00,2011-11-23 16:48:00,17,2,231.86,115.93,150,265,1,Potential Loyalists,3
15394,United Kingdom,2010-12-16 12:46:00,2011-11-30 11:49:00,10,4,2183.54,545.88,910,349,0,Loyal Customers,2
15395,United Kingdom,2011-01-18 12:40:00,2011-01-18 12:40:00,326,1,107.45,107.45,17,0,3,At Risk,4
15396,United Kingdom,2011-08-19 10:56:00,2011-08-19 10:56:00,113,1,288.18,288.18,122,0,3,At Risk,4
15397,United Kingdom,2011-02-23 09:25:00,2011-02-23 09:25:00,290,1,94.0,94.0,20,0,3,At Risk,4
15398,United Kingdom,2011-09-22 14:56:00,2011-11-23 16:47:00,17,2,1345.53,672.76,769,62,1,Potential Loyalists,3
15399,United Kingdom,2011-09-21 15:57:00,2011-12-08 13:04:00,2,3,815.77,271.92,611,78,1,Potential Loyalists,3
15400,United Kingdom,2011-03-06 11:27:00,2011-09-08 13:57:00,93,5,716.2,143.24,390,186,0,Loyal Customers,2
15402,United Kingdom,2011-05-27 13:32:00,2011-07-14 12:17:00,149,2,626.77,313.38,694,48,3,At Risk,4
15405,United Kingdom,2011-06-03 14:44:00,2011-06-03 14:44:00,190,1,349.1,349.1,193,0,3,At Risk,4
15406,United Kingdom,2011-02-11 16:19:00,2011-11-08 13:22:00,32,2,510.71,255.36,254,270,1,Potential Loyalists,3
15407,United Kingdom,2011-02-07 13:18:00,2011-11-06 11:55:00,34,4,1046.74,261.68,552,272,0,Loyal Customers,2
15408,United Kingdom,2011-03-20 15:02:00,2011-03-20 15:02:00,265,1,267.18,267.18,106,0,3,At Risk,4
15410,United Kingdom,2011-03-23 10:15:00,2011-09-16 14:47:00,85,8,3450.84,431.36,1200,177,0,Loyal Customers,2
15411,United Kingdom,2011-06-10 12:30:00,2011-11-13 15:19:00,27,4,1348.93,337.23,529,156,0,Loyal Customers,2
15412,United Kingdom,2011-06-21 15:24:00,2011-06-21 15:24:00,172,1,190.53,190.53,108,0,3,At Risk,4
15414,United Kingdom,2011-04-11 13:45:00,2011-11-30 09:50:00,10,3,774.9,258.3,443,233,1,Potential Loyalists,3
15415,United Kingdom,2011-01-30 14:13:00,2011-01-30 14:13:00,314,1,559.61,559.61,551,0,3,At Risk,4
15416,United Kingdom,2011-03-02 08:41:00,2011-10-06 09:38:00,65,4,3984.32,996.08,2090,218,0,Loyal Customers,2
15417,United Kingdom,2011-09-15 15:26:00,2011-09-15 15:26:00,86,1,508.8,508.8,284,0,3,At Risk,4
15419,United Kingdom,2011-11-15 09:23:00,2011-11-15 09:23:00,25,1,135.86,135.86,230,0,1,Potential Loyalists,3
15421,United Kingdom,2011-02-02 14:36:00,2011-10-12 09:20:00,59,4,950.36,237.59,500,252,0,Loyal Customers,2
15422,United Kingdom,2011-01-20 14:17:00,2011-01-20 16:17:00,324,2,97.7,48.85,38,0,3,At Risk,4
15423,United Kingdom,2011-11-01 14:01:00,2011-11-01 14:01:00,39,1,43.5,43.5,101,0,3,At Risk,4
15424,United Kingdom,2011-03-30 13:00:00,2011-03-30 13:02:00,255,2,383.34,191.67,554,0,3,At Risk,4
15426,United Kingdom,2010-12-05 13:55:00,2011-11-20 15:36:00,20,5,1404.07,280.81,656,350,0,Loyal Customers,2
15427,United Kingdom,2011-10-23 14:47:00,2011-11-06 14:29:00,34,3,1430.54,476.85,967,14,0,Loyal Customers,2
15428,United Kingdom,2011-11-24 16:54:00,2011-11-24 16:54:00,16,1,93.78,93.78,102,0,1,Potential Loyalists,3
15429,United Kingdom,2011-09-25 13:42:00,2011-11-13 12:28:00,27,2,397.35,198.68,380,49,1,Potential Loyalists,3
15432,United Kingdom,2011-11-16 16:30:00,2011-11-16 16:30:00,24,1,171.19,171.19,65,0,1,Potential Loyalists,3
15433,United Kingdom,2011-03-17 14:12:00,2011-05-10 10:45:00,214,2,533.3,266.65,534,54,3,At Risk,4
15434,United Kingdom,2011-05-23 14:18:00,2011-12-01 13:33:00,9,5,1041.48,208.3,647,192,0,Loyal Customers,2
15435,United Kingdom,2011-11-17 16:39:00,2011-11-17 16:39:00,23,1,149.29,149.29,54,0,1,Potential Loyalists,3
15436,United Kingdom,2011-04-19 16:52:00,2011-11-27 16:05:00,13,3,1067.75,355.92,574,222,1,Potential Loyalists,3
15437,United Kingdom,2011-03-22 13:11:00,2011-03-22 13:11:00,263,1,200.16,200.16,79,0,3,At Risk,4
15438,United Kingdom,2011-07-31 14:19:00,2011-07-31 14:19:00,132,1,156.58,156.58,59,0,3,At Risk,4
15440,United Kingdom,2011-05-15 11:30:00,2011-10-16 12:16:00,55,3,383.68,127.89,197,154,1,Potential Loyalists,3
15442,United Kingdom,2011-04-05 12:24:00,2011-04-05 12:24:00,249,1,594.0,594.0,120,0,3,At Risk,4
15443,United Kingdom,2011-01-23 13:25:00,2011-12-08 10:40:00,2,7,3213.59,459.08,1639,319,2,Champions,1
15444,United Kingdom,2011-10-30 16:12:00,2011-11-30 17:37:00,10,2,1411.21,705.6,759,31,1,Potential Loyalists,3
15445,United Kingdom,2011-03-20 15:06:00,2011-03-20 15:06:00,265,1,113.5,113.5,58,0,3,At Risk,4
15447,United Kingdom,2011-01-13 11:26:00,2011-01-13 11:26:00,331,1,155.17,155.17,85,0,3,At Risk,4
15448,United Kingdom,2011-01-31 10:42:00,2011-01-31 10:42:00,313,1,494.64,494.64,232,0,3,At Risk,4
15449,United Kingdom,2011-03-23 10:43:00,2011-11-13 15:02:00,27,3,974.52,324.84,812,235,0,Loyal Customers,2
15450,United Kingdom,2011-11-09 17:11:00,2011-11-09 17:11:00,31,1,429.84,429.84,376,0,1,Potential Loyalists,3
15452,United Kingdom,2011-03-20 15:21:00,2011-11-10 12:13:00,30,3,528.48,176.16,280,235,1,Potential Loyalists,3
15453,United Kingdom,2011-06-05 12:37:00,2011-12-08 10:59:00,2,7,1371.77,195.97,837,186,2,Champions,1
15454,United Kingdom,2010-12-12 14:21:00,2010-12-12 14:21:00,363,1,179.1,179.1,86,0,3,At Risk,4
15456,United Kingdom,2010-12-15 15:34:00,2011-03-01 13:51:00,284,3,434.59,144.86,633,76,3,At Risk,4
15457,United Kingdom,2011-03-22 15:31:00,2011-03-22 15:31:00,263,1,237.07,237.07,132,0,3,At Risk,4
15458,United Kingdom,2011-11-14 13:08:00,2011-11-14 13:08:00,26,1,161.64,161.64,156,0,1,Potential Loyalists,3
15460,United Kingdom,2010-12-20 16:08:00,2010-12-20 16:08:00,355,1,214.26,214.26,107,0,3,At Risk,4
15462,United Kingdom,2011-06-05 15:36:00,2011-09-06 13:11:00,95,3,234.6,78.2,172,93,3,At Risk,4
15463,United Kingdom,2011-11-10 12:57:00,2011-11-10 12:57:00,30,1,126.14,126.14,106,0,1,Potential Loyalists,3
15464,United Kingdom,2011-01-05 15:56:00,2011-01-05 15:56:00,339,1,1044.65,1044.65,348,0,3,At Risk,4
15465,United Kingdom,2010-12-05 10:12:00,2011-11-20 10:11:00,20,18,7354.62,408.59,1257,350,2,Champions,1
15466,United Kingdom,2011-09-15 14:08:00,2011-09-15 14:08:00,86,1,334.53,334.53,246,0,3,At Risk,4
15467,United Kingdom,2011-07-10 14:42:00,2011-11-30 14:17:00,10,3,524.88,174.96,310,143,1,Potential Loyalists,3
15468,United Kingdom,2011-10-19 13:38:00,2011-10-19 13:49:00,52,2,467.51,233.76,155,0,1,Potential Loyalists,3
15469,United Kingdom,2011-08-11 16:54:00,2011-10-20 16:21:00,51,2,538.55,269.27,153,70,1,Potential Loyalists,3
15471,United Kingdom,2011-12-07 14:12:00,2011-12-07 14:12:00,3,1,454.48,454.48,256,0,1,Potential Loyalists,3
15472,United Kingdom,2011-08-18 15:17:00,2011-08-18 15:17:00,114,1,371.56,371.56,251,0,3,At Risk,4
15473,United Kingdom,2011-10-10 11:12:00,2011-11-25 15:15:00,15,7,1771.2,253.03,672,46,2,Champions,1
15475,United Kingdom,2011-09-23 15:20:00,2011-09-23 15:20:00,78,1,454.11,454.11,319,0,3,At Risk,4
15478,United Kingdom,2011-10-14 11:09:00,2011-10-30 14:19:00,41,2,1399.92,699.96,575,16,0,Loyal Customers,2
15480,Malta,2011-08-15 14:32:00,2011-08-15 14:32:00,117,1,905.5,905.5,303,0,3,At Risk,4
15482,United Kingdom,2010-12-16 10:08:00,2011-11-24 10:46:00,16,12,10879.76,906.65,5004,343,2,Champions,1
15483,United Kingdom,2011-03-18 12:26:00,2011-07-01 13:07:00,162,4,225.26,56.32,291,105,3,At Risk,4
15484,United Kingdom,2011-09-22 13:31:00,2011-12-08 15:03:00,2,4,3590.41,897.6,3150,77,2,Champions,1
15485,United Kingdom,2010-12-01 13:23:00,2011-11-09 14:31:00,31,3,2564.5,854.83,1281,343,0,Loyal Customers,2
15488,United Kingdom,2011-09-08 10:11:00,2011-09-08 10:11:00,93,1,91.32,91.32,73,0,3,At Risk,4
15489,United Kingdom,2011-05-12 12:54:00,2011-11-17 08:53:00,23,3,1134.28,378.09,608,189,0,Loyal Customers,2
15491,United Kingdom,2011-04-18 10:04:00,2011-09-05 15:56:00,96,6,3100.09,516.68,1646,140,0,Loyal Customers,2
15492,United Kingdom,2011-09-26 14:02:00,2011-11-11 14:53:00,29,2,659.46,329.73,483,46,1,Potential Loyalists,3
15493,United Kingdom,2011-03-14 11:44:00,2011-11-07 12:04:00,33,5,1953.41,390.68,551,238,0,Loyal Customers,2
15494,United Kingdom,2011-08-10 15:29:00,2011-11-18 14:51:00,22,2,1280.58,640.29,1139,100,0,Loyal Customers,2
15497,United Kingdom,2011-01-24 10:01:00,2011-11-22 11:51:00,18,2,1262.2,631.1,624,302,1,Potential Loyalists,3
15498,United Kingdom,2010-12-08 12:29:00,2011-12-07 12:48:00,3,27,13316.4,493.2,6105,364,2,Champions,1
15500,United Kingdom,2011-09-19 13:47:00,2011-12-01 13:47:00,9,4,1131.56,282.89,572,73,1,Potential Loyalists,3
15502,United Kingdom,2010-12-05 15:40:00,2011-11-24 12:48:00,16,12,10384.93,865.41,4236,354,2,Champions,1
15503,United Kingdom,2010-12-12 10:57:00,2010-12-12 10:57:00,363,1,141.04,141.04,70,0,3,At Risk,4
15504,United Kingdom,2011-09-19 13:45:00,2011-09-19 13:45:00,82,1,52.83,52.83,33,0,3,At Risk,4
15505,United Kingdom,2011-07-07 13:33:00,2011-10-18 07:56:00,53,5,3610.96,722.19,2390,103,0,Loyal Customers,2
15506,United Kingdom,2011-07-24 11:45:00,2011-11-17 12:11:00,23,3,972.08,324.03,842,116,0,Loyal Customers,2
15507,United Kingdom,2011-06-21 11:19:00,2011-06-21 11:19:00,172,1,475.86,475.86,160,0,3,At Risk,4
15508,United Kingdom,2011-04-18 15:31:00,2011-06-03 15:43:00,190,6,1000.27,166.71,440,46,0,Loyal Customers,2
15510,United Kingdom,2011-01-13 12:10:00,2011-01-13 12:10:00,331,1,250.0,250.0,2,0,3,At Risk,4
15511,United Kingdom,2011-09-15 15:05:00,2011-11-28 09:43:00,12,5,900.53,180.11,269,74,0,Loyal Customers,2
15512,United Kingdom,2010-12-15 12:01:00,2011-07-07 10:20:00,156,2,121.0,60.5,68,204,3,At Risk,4
15513,United Kingdom,2010-12-01 11:22:00,2011-11-06 14:36:00,34,19,14758.22,776.75,5709,340,2,Champions,1
15514,United Kingdom,2010-12-10 13:50:00,2011-11-27 14:40:00,13,11,4023.72,365.79,2098,352,2,Champions,1
15516,United Kingdom,2011-10-24 11:33:00,2011-10-26 10:51:00,45,3,62.43,20.81,27,2,1,Potential Loyalists,3
15517,United Kingdom,2011-04-20 14:02:00,2011-04-20 14:02:00,234,1,267.03,267.03,293,0,3,At Risk,4
15518,United Kingdom,2011-01-11 12:55:00,2011-10-06 13:05:00,65,8,1921.55,240.19,1263,268,0,Loyal Customers,2
15520,United Kingdom,2011-12-08 10:58:00,2011-12-08 10:58:00,2,1,343.5,343.5,314,0,1,Potential Loyalists,3
15521,United Kingdom,2011-03-30 09:15:00,2011-10-30 13:42:00,41,8,3000.2,375.02,1836,214,0,Loyal Customers,2
15522,United Kingdom,2011-09-13 12:26:00,2011-11-07 11:26:00,33,2,397.99,199.0,572,55,1,Potential Loyalists,3
15523,United Kingdom,2011-09-16 16:29:00,2011-09-16 16:29:00,85,1,412.01,412.01,132,0,3,At Risk,4
15524,United Kingdom,2011-11-15 12:09:00,2011-11-15 12:09:00,25,1,440.0,440.0,4,0,1,Potential Loyalists,3
15525,United Kingdom,2010-12-01 13:17:00,2011-12-07 14:43:00,3,3,734.37,244.79,387,371,1,Potential Loyalists,3
15526,United Kingdom,2011-11-06 15:01:00,2011-11-06 15:04:00,34,2,148.44,74.22,24,0,1,Potential Loyalists,3
15527,United Kingdom,2010-12-20 14:15:00,2011-11-21 12:17:00,19,8,2428.53,303.57,991,336,2,Champions,1
15528,United Kingdom,2011-03-30 16:14:00,2011-03-30 16:14:00,255,1,229.33,229.33,123,0,3,At Risk,4
15529,United Kingdom,2010-12-08 12:24:00,2011-11-17 11:29:00,23,11,3962.6,360.24,3455,344,2,Champions,1
15530,United Kingdom,2011-04-07 11:16:00,2011-11-18 12:25:00,22,4,1497.31,374.33,938,225,0,Loyal Customers,2
15531,United Kingdom,2011-11-09 17:47:00,2011-12-01 18:43:00,9,2,1972.39,986.2,1085,22,1,Potential Loyalists,3
15532,United Kingdom,2010-12-16 16:45:00,2011-11-14 14:51:00,26,4,1564.73,391.18,515,333,0,Loyal Customers,2
15533,United Kingdom,2011-09-11 15:41:00,2011-11-20 15:35:00,20,3,807.57,269.19,289,70,1,Potential Loyalists,3
15535,United Kingdom,2011-01-16 12:35:00,2011-06-19 16:02:00,174,4,502.9,125.72,135,154,0,Loyal Customers,2
15537,United Kingdom,2011-06-29 13:10:00,2011-06-29 13:10:00,164,1,110.92,110.92,29,0,3,At Risk,4
15539,United Kingdom,2011-12-02 13:36:00,2011-12-02 13:36:00,8,1,538.46,538.46,410,0,1,Potential Loyalists,3
15540,United Kingdom,2011-11-28 13:51:00,2011-11-28 13:51:00,12,1,213.3,213.3,200,0,1,Potential Loyalists,3
15541,United Kingdom,2011-08-17 14:58:00,2011-08-17 14:58:00,115,1,85.13,85.13,49,0,3,At Risk,4
15543,United Kingdom,2011-02-24 15:26:00,2011-02-24 15:26:00,289,1,127.86,127.86,86,0,3,At Risk,4
15544,United Kingdom,2010-12-02 12:47:00,2011-11-30 16:43:00,10,9,3546.71,394.08,3109,363,2,Champions,1
15545,United Kingdom,2010-12-03 17:28:00,2011-10-16 13:24:00,55,2,288.97,144.49,162,317,1,Potential Loyalists,3
15547,United Kingdom,2010-12-12 13:26:00,2011-12-02 12:52:00,8,14,4910.6,350.76,3999,355,2,Champions,1
15549,United Kingdom,2011-01-27 15:38:00,2011-09-23 16:22:00,78,3,1681.46,560.49,694,239,0,Loyal Customers,2
15550,United Kingdom,2011-02-11 12:49:00,2011-12-05 15:38:00,5,4,575.63,143.91,295,297,1,Potential Loyalists,3
